from_location_id,to_location_id,shared_border_km,adjacency_type
loc_830981fffffffff_39384b3832,loc_83098efffffffff_8e0fc53a0b,15.299855,land
loc_830981fffffffff_aaed97aa17,loc_8309aafffffffff_891b4180fd,2.468773,land
loc_830982fffffffff_93f0b2bfae,loc_830983fffffffff_7d637b90d7,27.419379,land
loc_830982fffffffff_b8eb7e3dc8,loc_830983fffffffff_dd553da229,3.375536,land
loc_830982fffffffff_c9f0803022,loc_830983fffffffff_7d637b90d7,8.208525,land
loc_830983fffffffff_7d637b90d7,loc_83098efffffffff_65368c6c70,54.049445,land
loc_830988fffffffff_047a5254b4,loc_830989fffffffff_a4bafdb6aa,54.512778,land
loc_830988fffffffff_047a5254b4,loc_83098afffffffff_8a30eb5d32,53.490418,land
loc_830988fffffffff_047a5254b4,loc_83098bfffffffff_5625b08b7e,25.690462,land
loc_830988fffffffff_047a5254b4,loc_83098cfffffffff_e0217665b9,16.281237,land
loc_830988fffffffff_047a5254b4,loc_83098dfffffffff_936135b599,34.280211,land
loc_830988fffffffff_089ea9bbcc,loc_83098cfffffffff_9ea6efd81a,10.219589,land
loc_830988fffffffff_089ea9bbcc,loc_83098dfffffffff_936135b599,3.623132,land
loc_830988fffffffff_380e479729,loc_83098dfffffffff_936135b599,4.863713,land
loc_830989fffffffff_a4bafdb6aa,loc_83098bfffffffff_5625b08b7e,53.240720,land
loc_830989fffffffff_a4bafdb6aa,loc_83098dfffffffff_936135b599,27.671854,land
loc_83098afffffffff_8a30eb5d32,loc_83098bfffffffff_5625b08b7e,56.175519,land
loc_83098afffffffff_8a30eb5d32,loc_83098efffffffff_65368c6c70,26.763807,land
loc_83098afffffffff_8a30eb5d32,loc_830999fffffffff_f063e43cdf,54.455384,land
loc_83098afffffffff_8a30eb5d32,loc_83099dfffffffff_0f3f425092,56.600534,land
loc_83098cfffffffff_9ea6efd81a,loc_83098dfffffffff_936135b599,53.128687,land
loc_83098cfffffffff_9ea6efd81a,loc_8309aafffffffff_304d8141ed,14.999245,land
loc_83098cfffffffff_9ea6efd81a,loc_8309aafffffffff_dfa3c934d5,4.647834,land
loc_83098cfffffffff_9ea6efd81a,loc_8309abfffffffff_2d02988aa2,44.571828,land
loc_83098cfffffffff_9ea6efd81a,loc_8309abfffffffff_6365b9509e,0.155066,land
loc_83098cfffffffff_e0217665b9,loc_83098efffffffff_65368c6c70,48.449279,land
loc_83098cfffffffff_e0217665b9,loc_8309aafffffffff_3a0f4bb50a,1.033189,land
loc_83098cfffffffff_e0217665b9,loc_8309aafffffffff_891b4180fd,4.413996,land
loc_83098dfffffffff_936135b599,loc_8309abfffffffff_0adcce8ba4,12.084727,land
loc_83098dfffffffff_936135b599,loc_8309abfffffffff_2d02988aa2,8.333160,land
loc_83098dfffffffff_936135b599,loc_8309abfffffffff_95330a586e,5.807036,land
loc_830991fffffffff_1908cd92e5,loc_83099cfffffffff_43573be6ae,56.908870,land
loc_830991fffffffff_1908cd92e5,loc_83099efffffffff_4bd50510c7,13.537645,land
loc_830993fffffffff_4c16e3adaf,loc_831f26fffffffff_01e4004a37,31.385059,land
loc_830998fffffffff_063d3d456a,loc_830999fffffffff_f063e43cdf,56.974397,land
loc_830998fffffffff_063d3d456a,loc_83099bfffffffff_97bae1ebc7,2.821345,land
loc_830998fffffffff_063d3d456a,loc_83099cfffffffff_43573be6ae,28.776033,land
loc_830998fffffffff_063d3d456a,loc_83099dfffffffff_0f3f425092,54.585882,land
loc_830998fffffffff_063d3d456a,loc_83099efffffffff_4bd50510c7,18.166948,land
loc_830999fffffffff_f063e43cdf,loc_83099bfffffffff_2e6565d8e3,42.737941,land
loc_830999fffffffff_f063e43cdf,loc_83099bfffffffff_97bae1ebc7,3.455074,land
loc_830999fffffffff_f063e43cdf,loc_83099dfffffffff_0f3f425092,27.660067,land
loc_83099afffffffff_62958e811a,loc_831f25fffffffff_740704b17b,0.727794,land
loc_83099afffffffff_62958e811a,loc_831f25fffffffff_d8c49e9418,5.081048,land
loc_83099afffffffff_b7f0493349,loc_83099bfffffffff_2e6565d8e3,16.258473,land
loc_83099cfffffffff_43573be6ae,loc_83099dfffffffff_0f3f425092,57.004983,land
loc_83099cfffffffff_43573be6ae,loc_83099efffffffff_4bd50510c7,54.656576,land
loc_8309a0fffffffff_69671d170e,loc_8309a4fffffffff_a3b217e191,2.777036,land
loc_8309a0fffffffff_741b08cf60,loc_8309a4fffffffff_a3b217e191,1.456475,land
loc_8309a0fffffffff_bc17930915,loc_8309a5fffffffff_690b21ca54,2.104658,land
loc_8309a0fffffffff_bc17930915,loc_8309a5fffffffff_fc55e4d080,5.120590,land
loc_8309a4fffffffff_289ff1594f,loc_8309a6fffffffff_86c2aea58f,2.024532,land
loc_8309a4fffffffff_5b96758228,loc_8309a6fffffffff_653cf5f29e,5.639159,land
loc_8309aafffffffff_4cfcfe25d6,loc_8309abfffffffff_2d02988aa2,4.549401,land
loc_8309aafffffffff_a7d335481d,loc_8309abfffffffff_2d02988aa2,0.649175,land
loc_8309aafffffffff_cfdcc81f01,loc_8309abfffffffff_a8a7529143,2.838345,land
loc_8309aafffffffff_dfa3c934d5,loc_8309abfffffffff_6365b9509e,0.994382,land
loc_830a00fffffffff_745cc6b1e5,loc_830a01fffffffff_758cf4e973,67.300218,land
loc_830a00fffffffff_745cc6b1e5,loc_830a03fffffffff_577630122c,32.743667,land
loc_830a00fffffffff_745cc6b1e5,loc_830a04fffffffff_a247228faa,33.953340,land
loc_830a00fffffffff_745cc6b1e5,loc_830a05fffffffff_44d901f55a,52.810526,land
loc_830a00fffffffff_745cc6b1e5,loc_830a06fffffffff_3adc788dd6,67.588530,land
loc_830a01fffffffff_758cf4e973,loc_830a03fffffffff_577630122c,54.640439,land
loc_830a01fffffffff_758cf4e973,loc_830a05fffffffff_44d901f55a,32.978688,land
loc_830a01fffffffff_758cf4e973,loc_830a0cfffffffff_680d4b3cd8,67.457796,land
loc_830a01fffffffff_758cf4e973,loc_830a0efffffffff_a9a8d003c0,31.741772,land
loc_830a01fffffffff_758cf4e973,loc_830a2afffffffff_8d1d2d521e,53.294463,land
loc_830a02fffffffff_08a0ecc4f3,loc_830a03fffffffff_577630122c,66.844791,land
loc_830a02fffffffff_08a0ecc4f3,loc_830a06fffffffff_3adc788dd6,34.194716,land
loc_830a02fffffffff_08a0ecc4f3,loc_830a11fffffffff_183d928def,54.604586,land
loc_830a02fffffffff_08a0ecc4f3,loc_830a15fffffffff_4010ba2b56,67.099496,land
loc_830a03fffffffff_577630122c,loc_830a0efffffffff_a9a8d003c0,66.962301,land
loc_830a03fffffffff_577630122c,loc_830a1cfffffffff_dc2adb392d,55.830519,land
loc_830a03fffffffff_577630122c,loc_830a1dfffffffff_0dca361cd9,31.715468,land
loc_830a04fffffffff_a247228faa,loc_830a05fffffffff_44d901f55a,68.043316,land
loc_830a04fffffffff_a247228faa,loc_830a06fffffffff_3adc788dd6,53.281267,land
loc_830a04fffffffff_a247228faa,loc_830a22fffffffff_3be1a06bbc,35.301707,land
loc_830a04fffffffff_a247228faa,loc_830a23fffffffff_eb602f3abf,52.262006,land
loc_830a04fffffffff_a247228faa,loc_830a31fffffffff_022b8d58d5,68.721188,land
loc_830a05fffffffff_44d901f55a,loc_830a2afffffffff_8d1d2d521e,67.726480,land
loc_830a05fffffffff_44d901f55a,loc_830a2efffffffff_960dccd4bb,51.215832,land
loc_830a06fffffffff_3adc788dd6,loc_830a15fffffffff_4010ba2b56,54.202019,land
loc_830a06fffffffff_3adc788dd6,loc_830a31fffffffff_022b8d58d5,35.424923,land
loc_830a06fffffffff_3adc788dd6,loc_830a33fffffffff_daad1a645d,68.279528,land
loc_830a08fffffffff_b54732dd02,loc_830a09fffffffff_26e6b60b82,67.026491,land
loc_830a08fffffffff_b54732dd02,loc_830a0afffffffff_be5eb03b21,57.445219,land
loc_830a08fffffffff_b54732dd02,loc_830a0bfffffffff_f630dc86fd,29.555237,land
loc_830a08fffffffff_b54732dd02,loc_830a0cfffffffff_680d4b3cd8,30.650624,land
loc_830a08fffffffff_b54732dd02,loc_830a0dfffffffff_01c4c27fac,56.165312,land
loc_830a08fffffffff_b54732dd02,loc_830a0efffffffff_a9a8d003c0,67.029757,land
loc_830a09fffffffff_26e6b60b82,loc_830a0bfffffffff_f630dc86fd,58.324901,land
loc_830a09fffffffff_26e6b60b82,loc_830a0dfffffffff_01c4c27fac,29.468087,land
loc_830a09fffffffff_26e6b60b82,loc_830a54fffffffff_49f1e95040,66.941226,land
loc_830a09fffffffff_26e6b60b82,loc_830a56fffffffff_1efa33a323,28.362265,land
loc_830a09fffffffff_26e6b60b82,loc_830a72fffffffff_dead95d10b,57.005924,land
loc_830a0afffffffff_be5eb03b21,loc_830a0bfffffffff_f630dc86fd,66.438030,land
loc_830a0afffffffff_be5eb03b21,loc_830a0efffffffff_a9a8d003c0,30.674737,land
loc_830a0afffffffff_be5eb03b21,loc_830a19fffffffff_101c9cf569,58.559191,land
loc_830a0afffffffff_be5eb03b21,loc_830a1dfffffffff_0dca361cd9,66.479347,land
loc_830a0afffffffff_be5eb03b21,loc_830ae4fffffffff_e27b7b11db,29.839695,land
loc_830a0bfffffffff_f630dc86fd,loc_830a56fffffffff_1efa33a323,66.310656,land
loc_830a0bfffffffff_f630dc86fd,loc_830ae4fffffffff_e27b7b11db,59.466485,land
loc_830a0bfffffffff_f630dc86fd,loc_830ae5fffffffff_3d6281b5c0,28.746926,land
loc_830a0cfffffffff_680d4b3cd8,loc_830a0dfffffffff_01c4c27fac,67.562793,land
loc_830a0cfffffffff_680d4b3cd8,loc_830a0efffffffff_a9a8d003c0,55.379381,land
loc_830a0cfffffffff_680d4b3cd8,loc_830a2afffffffff_8d1d2d521e,31.958711,land
loc_830a0cfffffffff_680d4b3cd8,loc_830a2bfffffffff_1925d752a5,53.974577,land
loc_830a0dfffffffff_01c4c27fac,loc_830a2bfffffffff_1925d752a5,30.841978,land
loc_830a0dfffffffff_01c4c27fac,loc_830a72fffffffff_dead95d10b,67.601992,land
loc_830a0dfffffffff_01c4c27fac,loc_830a76fffffffff_d5437fbafa,54.703685,land
loc_830a0efffffffff_a9a8d003c0,loc_830a1dfffffffff_0dca361cd9,56.615876,land
loc_830a10fffffffff_87af3ed4f5,loc_830a11fffffffff_183d928def,66.585367,land
loc_830a10fffffffff_87af3ed4f5,loc_830a12fffffffff_9ff2b6b38f,55.771522,land
loc_830a10fffffffff_87af3ed4f5,loc_830a13fffffffff_d5cc2c2d52,35.042744,land
loc_830a10fffffffff_87af3ed4f5,loc_830a14fffffffff_b6534a15ca,36.049832,land
loc_830a10fffffffff_87af3ed4f5,loc_830a15fffffffff_4010ba2b56,55.030154,land
loc_830a10fffffffff_87af3ed4f5,loc_830a16fffffffff_350d9fdb8f,67.304007,land
loc_830a11fffffffff_183d928def,loc_830a13fffffffff_d5cc2c2d52,55.346787,land
loc_830a11fffffffff_183d928def,loc_830a15fffffffff_4010ba2b56,34.563311,land
loc_830a12fffffffff_9ff2b6b38f,loc_830a13fffffffff_d5cc2c2d52,66.052940,land
loc_830a12fffffffff_9ff2b6b38f,loc_830a16fffffffff_350d9fdb8f,36.522143,land
loc_830a12fffffffff_9ff2b6b38f,loc_830aa1fffffffff_6d1167c4b5,56.431809,land
loc_830a12fffffffff_9ff2b6b38f,loc_830aa5fffffffff_52c9e6ba85,66.783049,land
loc_830a12fffffffff_9ff2b6b38f,loc_830aacfffffffff_1affa51651,35.615853,land
loc_830a13fffffffff_d5cc2c2d52,loc_830a1efffffffff_d8284ae1ba,65.275485,land
loc_830a13fffffffff_d5cc2c2d52,loc_830aacfffffffff_1affa51651,56.005557,land
loc_830a13fffffffff_d5cc2c2d52,loc_830aadfffffffff_a086e97ad2,34.149853,land
loc_830a14fffffffff_b6534a15ca,loc_830a15fffffffff_4010ba2b56,67.804777,land
loc_830a14fffffffff_b6534a15ca,loc_830a16fffffffff_350d9fdb8f,55.479973,land
loc_830a14fffffffff_b6534a15ca,loc_830a32fffffffff_f39dff1537,37.154106,land
loc_830a14fffffffff_b6534a15ca,loc_830a33fffffffff_daad1a645d,54.656703,land
loc_830a14fffffffff_b6534a15ca,loc_830b89fffffffff_329db7a9f1,68.467062,land
loc_830a15fffffffff_4010ba2b56,loc_830a33fffffffff_daad1a645d,35.678945,land
loc_830a16fffffffff_350d9fdb8f,loc_830aa5fffffffff_52c9e6ba85,56.218648,land
loc_830a16fffffffff_350d9fdb8f,loc_830b89fffffffff_329db7a9f1,37.527173,land
loc_830a16fffffffff_350d9fdb8f,loc_830b8bfffffffff_3841e76410,67.979237,land
loc_830a18fffffffff_3a71bf2265,loc_830a19fffffffff_101c9cf569,65.920384,land
loc_830a18fffffffff_3a71bf2265,loc_830a1afffffffff_40f52c9182,58.636533,land
loc_830a18fffffffff_3a71bf2265,loc_830a1bfffffffff_dbf84a7813,31.218672,land
loc_830a18fffffffff_3a71bf2265,loc_830a1cfffffffff_dc2adb392d,31.848267,land
loc_830a18fffffffff_3a71bf2265,loc_830a1dfffffffff_0dca361cd9,57.697370,land
loc_830a18fffffffff_3a71bf2265,loc_830a1efffffffff_d8284ae1ba,65.917597,land
loc_830a19fffffffff_101c9cf569,loc_830a1bfffffffff_dbf84a7813,59.521978,land
loc_830a19fffffffff_101c9cf569,loc_830a1dfffffffff_0dca361cd9,30.876498,land
loc_830a19fffffffff_101c9cf569,loc_830ae4fffffffff_e27b7b11db,65.846022,land
loc_830a19fffffffff_101c9cf569,loc_830ae6fffffffff_f1a1c33deb,30.277061,land
loc_830a1afffffffff_40f52c9182,loc_830a1bfffffffff_dbf84a7813,65.359515,land
loc_830a1afffffffff_40f52c9182,loc_830a1efffffffff_d8284ae1ba,32.108886,land
loc_830a1afffffffff_40f52c9182,loc_830aa9fffffffff_72a707704e,59.445246,land
loc_830a1afffffffff_40f52c9182,loc_830aadfffffffff_a086e97ad2,65.384864,land
loc_830a1afffffffff_40f52c9182,loc_830af4fffffffff_954399d2d9,31.666615,land
loc_830a1bfffffffff_dbf84a7813,loc_830ae6fffffffff_f1a1c33deb,65.257366,land
loc_830a1bfffffffff_dbf84a7813,loc_830af4fffffffff_954399d2d9,60.347186,land
loc_830a1bfffffffff_dbf84a7813,loc_830af5fffffffff_091cdb0caa,30.826805,land
loc_830a1cfffffffff_dc2adb392d,loc_830a1dfffffffff_0dca361cd9,66.446094,land
loc_830a1cfffffffff_dc2adb392d,loc_830a1efffffffff_d8284ae1ba,56.876132,land
loc_830a1efffffffff_d8284ae1ba,loc_830aadfffffffff_a086e97ad2,57.789862,land
loc_830a20fffffffff_b214af7032,loc_830a21fffffffff_9ea60a5e95,69.469538,land
loc_830a20fffffffff_b214af7032,loc_830a22fffffffff_3be1a06bbc,51.627937,land
loc_830a20fffffffff_b214af7032,loc_830a23fffffffff_eb602f3abf,35.320814,land
loc_830a20fffffffff_b214af7032,loc_830a24fffffffff_0d893e4fd2,36.841721,land
loc_830a20fffffffff_b214af7032,loc_830a25fffffffff_5b5433be5c,50.415851,land
loc_830a20fffffffff_b214af7032,loc_830a26fffffffff_54d403cfb3,70.059377,land
loc_830a21fffffffff_9ea60a5e95,loc_830a23fffffffff_eb602f3abf,51.138005,land
loc_830a21fffffffff_9ea60a5e95,loc_830a25fffffffff_5b5433be5c,35.490157,land
loc_830a21fffffffff_9ea60a5e95,loc_830a2cfffffffff_d2e7e87b77,68.147357,land
loc_830a21fffffffff_9ea60a5e95,loc_830b52fffffffff_a56fce81d1,49.902574,land
loc_830a22fffffffff_3be1a06bbc,loc_830a23fffffffff_eb602f3abf,69.121360,land
loc_830a22fffffffff_3be1a06bbc,loc_830a26fffffffff_54d403cfb3,36.721695,land
loc_830a22fffffffff_3be1a06bbc,loc_830a31fffffffff_022b8d58d5,52.735711,land
loc_830a22fffffffff_3be1a06bbc,loc_830a35fffffffff_3a1f4c7cd2,69.730866,land
loc_830a24fffffffff_0d893e4fd2,loc_830a25fffffffff_5b5433be5c,70.325427,land
loc_830a24fffffffff_0d893e4fd2,loc_830a26fffffffff_54d403cfb3,50.961832,land
loc_830a24fffffffff_0d893e4fd2,loc_830b0afffffffff_e5a63e5dc0,38.395410,land
loc_830a24fffffffff_0d893e4fd2,loc_830b0bfffffffff_9c74632f64,49.670244,land
loc_830a24fffffffff_0d893e4fd2,loc_830b19fffffffff_76ef9ac2d2,70.866620,land
loc_830a25fffffffff_5b5433be5c,loc_830b0bfffffffff_9c74632f64,37.103760,land
loc_830a25fffffffff_5b5433be5c,loc_830b52fffffffff_a56fce81d1,69.752674,land
loc_830a25fffffffff_5b5433be5c,loc_830b56fffffffff_1e7614b41e,49.095684,land
loc_830a26fffffffff_54d403cfb3,loc_830a35fffffffff_3a1f4c7cd2,52.151117,land
loc_830a26fffffffff_54d403cfb3,loc_830b19fffffffff_76ef9ac2d2,38.191258,land
loc_830a26fffffffff_54d403cfb3,loc_830b1bfffffffff_3e90eb32f2,70.618035,land
loc_830a28fffffffff_063a8d47e4,loc_830a29fffffffff_1b6af70cd4,68.342771,land
loc_830a28fffffffff_063a8d47e4,loc_830a2afffffffff_8d1d2d521e,51.781297,land
loc_830a28fffffffff_063a8d47e4,loc_830a2bfffffffff_1925d752a5,32.395821,land
loc_830a28fffffffff_063a8d47e4,loc_830a2cfffffffff_d2e7e87b77,34.051037,land
loc_830a28fffffffff_063a8d47e4,loc_830a2dfffffffff_9351d95c7e,50.090012,land
loc_830a28fffffffff_063a8d47e4,loc_830a2efffffffff_960dccd4bb,68.111198,land
loc_830a29fffffffff_1b6af70cd4,loc_830a2bfffffffff_1925d752a5,52.387795,land
loc_830a29fffffffff_1b6af70cd4,loc_830a2dfffffffff_9351d95c7e,33.078153,land
loc_830a29fffffffff_1b6af70cd4,loc_830a74fffffffff_bc94ac347a,68.528333,land
loc_830a29fffffffff_1b6af70cd4,loc_830a76fffffffff_d5437fbafa,31.284426,land
loc_830a29fffffffff_1b6af70cd4,loc_830b5afffffffff_2e8e13296f,50.605463,land
loc_830a2afffffffff_8d1d2d521e,loc_830a2bfffffffff_1925d752a5,67.922221,land
loc_830a2afffffffff_8d1d2d521e,loc_830a2efffffffff_960dccd4bb,33.407602,land
loc_830a2bfffffffff_1925d752a5,loc_830a76fffffffff_d5437fbafa,68.067086,land
loc_830a2cfffffffff_d2e7e87b77,loc_830a2dfffffffff_9351d95c7e,68.439300,land
loc_830a2cfffffffff_d2e7e87b77,loc_830a2efffffffff_960dccd4bb,49.612627,land
loc_830a2cfffffffff_d2e7e87b77,loc_830b52fffffffff_a56fce81d1,35.741580,land
loc_830a2cfffffffff_d2e7e87b77,loc_830b53fffffffff_429aa83aca,47.839816,land
loc_830a2dfffffffff_9351d95c7e,loc_830b53fffffffff_429aa83aca,34.924267,land
loc_830a2dfffffffff_9351d95c7e,loc_830b5afffffffff_2e8e13296f,68.703936,land
loc_830a2dfffffffff_9351d95c7e,loc_830b5efffffffff_3a5fa150c4,48.210697,land
loc_830a30fffffffff_5ae3f042c8,loc_830a31fffffffff_022b8d58d5,69.350140,land
loc_830a30fffffffff_5ae3f042c8,loc_830a32fffffffff_f39dff1537,54.235323,land
loc_830a30fffffffff_5ae3f042c8,loc_830a33fffffffff_daad1a645d,36.887233,land
loc_830a30fffffffff_5ae3f042c8,loc_830a34fffffffff_0570f76609,38.169395,land
loc_830a30fffffffff_5ae3f042c8,loc_830a35fffffffff_3a1f4c7cd2,53.241050,land
loc_830a30fffffffff_5ae3f042c8,loc_830a36fffffffff_1d9ae6576a,69.943088,land
loc_830a31fffffffff_022b8d58d5,loc_830a33fffffffff_daad1a645d,53.743659,land
loc_830a31fffffffff_022b8d58d5,loc_830a35fffffffff_3a1f4c7cd2,36.739491,land
loc_830a32fffffffff_f39dff1537,loc_830a33fffffffff_daad1a645d,68.926255,land
loc_830a32fffffffff_f39dff1537,loc_830a36fffffffff_1d9ae6576a,38.339623,land
loc_830a32fffffffff_f39dff1537,loc_830b89fffffffff_329db7a9f1,55.138110,land
loc_830a32fffffffff_f39dff1537,loc_830b8dfffffffff_3ec5ddfc89,69.534543,land
loc_830a34fffffffff_0570f76609,loc_830a35fffffffff_3a1f4c7cd2,70.307050,land
loc_830a34fffffffff_0570f76609,loc_830a36fffffffff_1d9ae6576a,53.776030,land
loc_830a34fffffffff_0570f76609,loc_830b1afffffffff_adb2852b57,39.506216,land
loc_830a34fffffffff_0570f76609,loc_830b1bfffffffff_3e90eb32f2,52.705904,land
loc_830a34fffffffff_0570f76609,loc_830ba9fffffffff_b411c3a3fe,70.850084,land
loc_830a35fffffffff_3a1f4c7cd2,loc_830b1bfffffffff_3e90eb32f2,38.117392,land
loc_830a36fffffffff_1d9ae6576a,loc_830b8dfffffffff_3ec5ddfc89,54.754380,land
loc_830a36fffffffff_1d9ae6576a,loc_830ba9fffffffff_b411c3a3fe,39.589369,land
loc_830a36fffffffff_1d9ae6576a,loc_830babfffffffff_269cbe3f2a,70.500358,land
loc_830a46fffffffff_33d353c3ef,loc_830a55fffffffff_e59b6ab50a,58.884891,land
loc_830a46fffffffff_33d353c3ef,loc_830a71fffffffff_f463b1f23d,26.871904,land
loc_830a46fffffffff_33d353c3ef,loc_830a73fffffffff_e510963743,67.437357,land
loc_830a46fffffffff_33d353c3ef,loc_840a429ffffffff_cbad01feb0,12.723820,land
loc_830a46fffffffff_33d353c3ef,loc_840a42dffffffff_be6c6ef42d,12.736617,land
loc_830a46fffffffff_33d353c3ef,loc_840a445ffffffff_e783a4efb1,58.408531,land
loc_830a4bfffffffff_76be49b227,loc_840a483ffffffff_7b6f483a1d,10.477275,land
loc_830a4bfffffffff_76be49b227,loc_840a487ffffffff_d6b53045ce,10.464801,land
loc_830a4bfffffffff_76be49b227,loc_840a4abffffffff_060bc7a86a,13.334670,land
loc_830a4bfffffffff_baf2c88e93,loc_8405a49ffffffff_4766b76eb5,33.414528,land
loc_830a4bfffffffff_baf2c88e93,loc_8405a4bffffffff_74261abe05,34.184773,land
loc_830a4bfffffffff_baf2c88e93,loc_840a4a3ffffffff_79601dec3a,9.377471,land
loc_830a50fffffffff_de9da2706e,loc_830a51fffffffff_39e9775fce,65.739600,land
loc_830a50fffffffff_de9da2706e,loc_830a52fffffffff_8da6952d23,61.437818,land
loc_830a50fffffffff_de9da2706e,loc_830a53fffffffff_e9971e8485,26.462400,land
loc_830a50fffffffff_de9da2706e,loc_830a54fffffffff_49f1e95040,27.106203,land
loc_830a50fffffffff_de9da2706e,loc_830a55fffffffff_e59b6ab50a,60.261982,land
loc_830a50fffffffff_de9da2706e,loc_830a56fffffffff_1efa33a323,66.083422,land
loc_830a51fffffffff_39e9775fce,loc_830a53fffffffff_e9971e8485,62.511145,land
loc_830a51fffffffff_39e9775fce,loc_830a55fffffffff_e59b6ab50a,25.805469,land
loc_830a51fffffffff_39e9775fce,loc_830a5efffffffff_0cd917bd2b,25.331212,land
loc_830a51fffffffff_39e9775fce,loc_840a425ffffffff_49f78c83ad,30.885340,land
loc_830a51fffffffff_39e9775fce,loc_840a427ffffffff_1a03d203fa,31.622717,land
loc_830a52fffffffff_8da6952d23,loc_830a53fffffffff_e9971e8485,65.032837,land
loc_830a52fffffffff_8da6952d23,loc_830a56fffffffff_1efa33a323,27.613215,land
loc_830a52fffffffff_8da6952d23,loc_830ae1fffffffff_26871c549c,62.435551,land
loc_830a52fffffffff_8da6952d23,loc_830ae5fffffffff_3d6281b5c0,65.417177,land
loc_830a52fffffffff_8da6952d23,loc_830aecfffffffff_62182cc0e7,27.296159,land
loc_830a53fffffffff_e9971e8485,loc_830a5efffffffff_0cd917bd2b,64.510279,land
loc_830a53fffffffff_e9971e8485,loc_830aecfffffffff_62182cc0e7,63.503335,land
loc_830a53fffffffff_e9971e8485,loc_830aedfffffffff_7296381a52,26.343488,land
loc_830a54fffffffff_49f1e95040,loc_830a55fffffffff_e59b6ab50a,66.760235,land
loc_830a54fffffffff_49f1e95040,loc_830a56fffffffff_1efa33a323,59.261575,land
loc_830a54fffffffff_49f1e95040,loc_830a72fffffffff_dead95d10b,28.195060,land
loc_830a54fffffffff_49f1e95040,loc_830a73fffffffff_e510963743,57.909522,land
loc_830a55fffffffff_e59b6ab50a,loc_830a73fffffffff_e510963743,26.836060,land
loc_830a56fffffffff_1efa33a323,loc_830ae5fffffffff_3d6281b5c0,60.424385,land
loc_830a5afffffffff_7621424e0d,loc_830a5efffffffff_0cd917bd2b,25.490051,land
loc_830a5afffffffff_7621424e0d,loc_830ae9fffffffff_306c7fae2c,66.565896,land
loc_830a5afffffffff_7621424e0d,loc_830aedfffffffff_7296381a52,63.087175,land
loc_830a5afffffffff_7621424e0d,loc_840a585ffffffff_c376833adc,67.200507,land
loc_830a5afffffffff_7621424e0d,loc_840a5bdffffffff_8da3d0938b,63.336560,land
loc_830a5efffffffff_0cd917bd2b,loc_830aedfffffffff_7296381a52,64.622536,land
loc_830a5efffffffff_0cd917bd2b,loc_840a585ffffffff_c376833adc,32.749208,land
loc_830a5efffffffff_0cd917bd2b,loc_840a58dffffffff_0a5f63480e,32.357593,land
loc_830a64fffffffff_501f04c321,loc_830b4afffffffff_a88e8dab15,22.135115,land
loc_830a64fffffffff_d87e5c2f5d,loc_830a66fffffffff_cd0700a551,49.682557,land
loc_830a64fffffffff_d87e5c2f5d,loc_830b4bfffffffff_3d18e0ee7a,27.354170,land
loc_830a64fffffffff_d87e5c2f5d,loc_830b59fffffffff_540bcbe653,42.681697,land
loc_830a66fffffffff_cd0700a551,loc_830a75fffffffff_f8b3f71827,51.790960,land
loc_830a66fffffffff_cd0700a551,loc_830b59fffffffff_540bcbe653,31.848593,land
loc_830a66fffffffff_cd0700a551,loc_830b5bfffffffff_fb7851b2fc,69.108431,land
loc_830a66fffffffff_cd0700a551,loc_840a60dffffffff_bcfca46c7a,70.902582,land
loc_830a6dfffffffff_7a62a6bc6e,loc_840a689ffffffff_ce90e4a5eb,26.790053,land
loc_830a6dfffffffff_7a62a6bc6e,loc_840a68bffffffff_36826f75bc,27.630289,land
loc_830a70fffffffff_bff2ba7695,loc_830a71fffffffff_f463b1f23d,68.167359,land
loc_830a70fffffffff_bff2ba7695,loc_830a72fffffffff_dead95d10b,55.490819,land
loc_830a70fffffffff_bff2ba7695,loc_830a73fffffffff_e510963743,28.301297,land
loc_830a70fffffffff_bff2ba7695,loc_830a74fffffffff_bc94ac347a,30.066601,land
loc_830a70fffffffff_bff2ba7695,loc_830a75fffffffff_f8b3f71827,53.759494,land
loc_830a70fffffffff_bff2ba7695,loc_830a76fffffffff_d5437fbafa,68.152119,land
loc_830a71fffffffff_f463b1f23d,loc_830a73fffffffff_e510963743,56.346001,land
loc_830a71fffffffff_f463b1f23d,loc_830a75fffffffff_f8b3f71827,28.734932,land
loc_830a71fffffffff_f463b1f23d,loc_840a625ffffffff_457ce530ee,27.408993,land
loc_830a71fffffffff_f463b1f23d,loc_840a627ffffffff_b68c07ca2e,28.093345,land
